bank_code,Merkmal,name,post_code,city,short_name,pan,bic,Datensatz-nummer,Änderungs-kennzeichen,Bankleitzahl-löschung,Nachfolge-Bankleitzahl
76080055,1,Commerzbank vormals Dresdner Bank Zw 55,95011,Hof,Commerzbank Zw 55,,DRESDEFFI25,048407,U,0,00000000
76080085,1,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",90001,Nürnberg,Commerzbank ITGK1 Nürnbrg,,DRESDEFFJ26,055210,U,0,00000000
76080086,1,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2",90001,Nürnberg,Commerzbank ITGK2 Nürnbrg,,DRESDEFFJ27,055211,U,0,00000000
76089480,1,Commerzbank vormals Dresdner Bank ITGK,90327,Nürnberg,Commerzbank ITGK Nürnberg,,DRESDEFFI24,050907,U,0,00000000
76089482,1,Commerzbank vormals Dresdner Bank ITGK,90403,Nürnberg,Commerzbank ITGK Nürnb. 2,,DRESDEFFI46,052940,U,0,00000000
76090400,1,Evenord-Bank,90439,Nürnberg,Evenord-Bank Nürnberg,97047,GENODEF1N03,021926,U,0,00000000
76090400,2,Evenord-Bank (Gf P2),90439,Nürnberg,Evenord-Bank Nürnberg,87047,,054757,U,0,00000000
76090500,1,Sparda-Bank Nürnberg,90026,Nürnberg,Sparda-Bank Nürnberg,97052,GENODEF1S06,024812,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,97070,Würzburg,Sparda-Bank Nürnberg,97052,,044050,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,63739,Aschaffenburg,Sparda-Bank Nürnberg,97052,,044333,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,97421,Schweinfurt,Sparda-Bank Nürnberg,97052,,044363,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,96052,Bamberg,Sparda-Bank Nürnberg,97052,,046389,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,90762,Fürth,Sparda-Bank Nürnberg,97052,,049408,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,91052,Erlangen,Sparda-Bank Nürnberg,97052,,049409,U,0,00000000
76090500,2,Sparda-Bank Nürnberg,96215,Lichtenfels,Sparda-Bank Nürnberg,97052,,049410,U,0,00000000
76090900,1,PSD Bank,90328,Nürnberg,PSD Bank Nürnberg,98065,GENODEF1P17,024813,U,0,00000000
76090900,2,PSD Bank (Gf P2),90328,Nürnberg,PSD Bank Nürnberg,88065,,057358,U,0,00000000
76211900,1,CVW-Privatbank,91452,Wilhermsdorf,CVW-Privatbank Wdf.,99014,GENODEF1WHD,008771,U,0,00000000
76211900,2,CVW-Privatbank (Gf P2),91452,Wilhermsdorf,CVW-Privatbank Wdf.,89014,,057371,U,0,00000000
76220073,1,UniCredit Bank - HypoVereinsbank,90702,Fürth,UniCredit Bank-HypoVereinbk,22030,HYVEDEMM419,000123,U,0,00000000
76220073,2,UniCredit Bank - HypoVereinsbank,90575,Langenzenn,UniCredit Bank-HypoVereinbk,22030,HYVEDEMM419,000422,U,0,00000000
76220073,2,UniCredit Bank - HypoVereinsbank,90505,Zirndorf,UniCredit Bank-HypoVereinbk,22030,HYVEDEMM419,032629,U,0,00000000
76230000,1,BSQ Bauspar,90347,Nürnberg,BSQ Bauspar Nürnberg,,QUBADE71XXX,046489,U,0,00000000
76240011,1,Commerzbank Fürth Bayern,90762,Fürth,Commerzbank Fürth Bayern,24766,COBADEFFXXX,010793,U,0,00000000
76240011,2,Commerzbank,90513,Zirndorf,Commerzbank Zirndorf,24766,,031373,U,0,00000000
76250000,1,Sparkasse Fürth,90762,Fürth,Spk Fürth,57208,BYLADEM1SFU,010791,U,0,00000000
76251020,1,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91405,Neustadt a.d.Aisch,Sparkasse i. Lkr. NEA-BWI,57202,BYLADEM1NEA,009602,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,97215,Uffenheim,Sparkasse i. Lkr. NEA-BWI,57202,,008781,M,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91456,Diespeck,Sparkasse i. Lkr. NEA-BWI,57202,,009566,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91462,Dachsbach,Sparkasse i. Lkr. NEA-BWI,57202,,009569,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91472,Ipsheim,Sparkasse i. Lkr. NEA-BWI,57202,,009616,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91484,Sugenheim,Sparkasse i. Lkr. NEA-BWI,57202,,009666,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91443,Scheinfeld,Sparkasse i. Lkr. NEA-BWI,57202,,009707,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,90599,Dietenhofen,Sparkasse i. Lkr. NEA-BWI,57202,,010693,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91424,Bad Windsheim,Sparkasse i. Lkr. NEA-BWI,57202,,010828,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91593,Burgbernheim,Sparkasse i. Lkr. NEA-BWI,57202,,010834,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91459,Markt Erlbach,Sparkasse i. Lkr. NEA-BWI,57202,,011056,U,0,00000000
76251020,2,Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim,91444,Emskirchen,Sparkasse i. Lkr. NEA-BWI,57202,,011297,U,0,00000000
76260451,1,Raiffeisen-Volksbank Fürth -alt-,90763,Fürth,Raiffbk-Volksbank Fürth-alt,67030,GENODEF1FUE,025251,U,0,00000000
76260451,2,Raiffeisen-Volksbank Fürth (Gf P2),90763,Fürth,Raiffeisen-Volksbank Fürth,77030,,054758,U,0,00000000
76320072,1,UniCredit Bank - HypoVereinsbank,91051,Erlangen,UniCredit Bank-HypoVereinbk,22025,HYVEDEMM417,000124,U,0,00000000
76320072,2,UniCredit Bank - HypoVereinsbank,91294,Forchheim,UniCredit Bank-HypoVereinbk,22025,HYVEDEMM417,000058,U,0,00000000
76320072,2,UniCredit Bank - HypoVereinsbank,91401,Neustadt a.d.Aisch,UniCredit Bank-HypoVereinbk,22025,HYVEDEMM417,000421,U,0,00000000
76320072,2,UniCredit Bank - HypoVereinsbank,91065,Herzogenaurach,UniCredit Bank-HypoVereinbk,22025,HYVEDEMM417,033726,U,0,00000000
76340061,1,Commerzbank Erlangen,91052,Erlangen,Commerzbank Erlangen,24765,COBADEFFXXX,025210,U,0,00000000
76350000,1,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91051,Erlangen,St u Kr Spk Erlangen,57271,BYLADEM1ERH,010458,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,90542,Eckental,St u Kr Spk Erlangen,57271,,010443,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91074,Herzogenaurach,St u Kr Spk Erlangen,57271,,010473,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,90562,Heroldsberg,St u Kr Spk Erlangen,57271,,010476,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91096,Möhrendorf,St u Kr Spk Erlangen,57271,,010556,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91080,Uttenreuth,St u Kr Spk Erlangen,57271,,010652,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91083,Baiersdorf,St u Kr Spk Erlangen,57271,,010843,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91054,Buckenhof,St u Kr Spk Erlangen,57271,,010846,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91088,Bubenreuth,St u Kr Spk Erlangen,57271,,010848,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,90562,Kalchreuth,St u Kr Spk Erlangen,57271,,011882,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91080,Spardorf,St u Kr Spk Erlangen,57271,,040708,U,0,00000000
76350000,2,Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach,91080,Marloffstein,St u Kr Spk Erlangen,57271,,042766,U,0,00000000
76351040,1,Sparkasse Forchheim,91299,Forchheim,Sparkasse Forchheim,57220,BYLADEM1FOR,010744,U,0,00000000
76351040,2,Sparkasse Forchheim,91362,Pretzfeld,Sparkasse Forchheim,57220,,008125,U,0,00000000
76351040,2,Sparkasse Forchheim,91346,Wiesenttal,Sparkasse Forchheim,57220,,009224,U,0,00000000
76351040,2,Sparkasse Forchheim,91365,Weilersbach,Sparkasse Forchheim,57220,,009254,U,0,00000000
76351040,2,Sparkasse Forchheim,91353,Hausen,Sparkasse Forchheim,57220,,010447,U,0,00000000
76351040,2,Sparkasse Forchheim,91322,Gräfenberg,Sparkasse Forchheim,57220,,010453,U,0,00000000
76351040,2,Sparkasse Forchheim,91330,Eggolsheim,Sparkasse Forchheim,57220,,010454,U,0,00000000
76351040,2,Sparkasse Forchheim,91090,Effeltrich,Sparkasse Forchheim,57220,,010455,U,0,00000000
76351040,2,Sparkasse Forchheim,91327,Gößweinstein,Sparkasse Forchheim,57220,,010457,U,0,00000000
76351040,2,Sparkasse Forchheim,91349,Egloffstein,Sparkasse Forchheim,57220,,010461,U,0,00000000
76351040,2,Sparkasse Forchheim,91355,Hiltpoltstein,Sparkasse Forchheim,57220,,010472,U,0,00000000
76351040,2,Sparkasse Forchheim,91336,Heroldsbach,Sparkasse Forchheim,57220,,010477,U,0,00000000
76351040,2,Sparkasse Forchheim,91358,Kunreuth,Sparkasse Forchheim,57220,,010505,U,0,00000000
76351040,2,Sparkasse Forchheim,91356,Kirchehrenbach,Sparkasse Forchheim,57220,,010517,U,0,00000000
76351040,2,Sparkasse Forchheim,91077,Neunkirchen a. Brand,Sparkasse Forchheim,57220,,010529,U,0,00000000
76351040,2,Sparkasse Forchheim,91286,Obertrubach,Sparkasse Forchheim,57220,,010546,U,0,00000000
76351040,2,Sparkasse Forchheim,90542,Eckental,Sparkasse Forchheim,57220,,010747,U,0,00000000
76351040,2,Sparkasse Forchheim,91320,Ebermannstadt,Sparkasse Forchheim,57220,,011311,U,0,00000000
76351040,2,Sparkasse Forchheim,91094,Langensendelbach,Sparkasse Forchheim,57220,,036987,U,0,00000000
76351040,2,Sparkasse Forchheim,91077,Dormitz,Sparkasse Forchheim,57220,,038332,U,0,00000000
76351040,2,Sparkasse Forchheim,91077,Hetzles,Sparkasse Forchheim,57220,,039326,U,0,00000000
76351040,2,Sparkasse Forchheim,91352,Hallerndorf,Sparkasse Forchheim,57220,,042502,U,0,00000000
76351040,2,Sparkasse Forchheim,91338,Igensdorf,Sparkasse Forchheim,57220,,042912,U,0,00000000
76351560,1,Kreissparkasse Höchstadt,91311,Höchstadt a.d.Aisch,Kr Spk Höchstadt,57268,BYLADEM1HOS,009013,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91341,Röttenbach,Kr Spk Höchstadt,57268,,007971,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91085,Weisendorf,Kr Spk Höchstadt,57268,,008193,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91325,Adelsdorf,Kr Spk Höchstadt,57268,,008836,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91056,Erlangen,Kr Spk Höchstadt,57268,,008851,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91334,Hemhofen,Kr Spk Höchstadt,57268,,008984,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91086,Aurachtal,Kr Spk Höchstadt,57268,,009281,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,96172,Mühlhausen,Kr Spk Höchstadt,57268,,009282,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,96132,Schlüsselfeld,Kr Spk Höchstadt,57268,,024915,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91475,Lonnerstadt,Kr Spk Höchstadt,57268,,037980,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91093,Heßdorf,Kr Spk Höchstadt,57268,,041161,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,96193,Wachenroth,Kr Spk Höchstadt,57268,,042925,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91091,Großenseebach,Kr Spk Höchstadt,57268,,044071,U,0,00000000
76351560,2,Kreissparkasse Höchstadt,91350,Gremsdorf,Kr Spk Höchstadt,57268,,044073,U,0,00000000
76360033,1,VR-Bank Erlangen-Höchstadt-Herzogenaurach -alt-,91052,Erlangen,VR-Bank EHH -alt-,67016,GENODEF1ER1,025997,U,0,00000000
76360033,2,VR-Bank Erlangen-Höchstadt-Herzogenaurach (Gf P2),91052,Erlangen,VR-Bank EHH,77016,,054759,U,0,00000000
76391000,1,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,96014,Bamberg,VR Bank Bamberg-Forchheim,97073,GENODEF1FOH,021279,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91330,Eggolsheim,VR Bank Bamberg-Forchheim,97073,,029162,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91352,Hallerndorf,VR Bank Bamberg-Forchheim,97073,,029274,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91353,Hausen,VR Bank Bamberg-Forchheim,97073,,029290,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91316,Ebermannstadt,VR Bank Bamberg-Forchheim,97073,,035259,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91362,Pretzfeld,VR Bank Bamberg-Forchheim,97073,,053137,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91327,Gößweinstein,VR Bank Bamberg-Forchheim,97073,,053138,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank,91299,Forchheim,VR Bank Bamberg-Forchheim,97073,,057439,U,0,00000000
76391000,2,VR Bank Bamberg-Forchheim Volks- Raiffeisenbank (Gf P2),96014,Bamberg,VR Bank Bamberg-Forchheim,87073,,054760,U,0,00000000
76420080,1,UniCredit Bank - HypoVereinsbank,91126,Schwabach,UniCredit Bank-HypoVereinbk,22079,HYVEDEMM065,000125,U,0,00000000
76420080,2,UniCredit Bank - HypoVereinsbank,91139,Roth,UniCredit Bank-HypoVereinbk,22079,HYVEDEMM065,036694,U,0,00000000
76450000,1,Sparkasse Mittelfranken-Süd,91154,Roth,Spk Mittelfranken-Süd,57250,BYLADEM1SRS,009701,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91187,Röttenbach,Spk Mittelfranken-Süd,57250,,007972,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91177,Thalmässing,Spk Mittelfranken-Süd,57250,,008149,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91174,Spalt,Spk Mittelfranken-Süd,57250,,008430,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,90584,Allersberg,Spk Mittelfranken-Süd,57250,,008820,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91171,Greding,Spk Mittelfranken-Süd,57250,,008869,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91161,Hilpoltstein,Spk Mittelfranken-Süd,57250,,008972,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91180,Heideck,Spk Mittelfranken-Süd,57250,,009232,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91183,Abenberg,Spk Mittelfranken-Süd,57250,,009537,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91166,Georgensgmünd,Spk Mittelfranken-Süd,57250,,009555,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,90530,Wendelstein,Spk Mittelfranken-Süd,57250,,009788,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91126,Schwabach,Spk Mittelfranken-Süd,57250,,009989,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91186,Büchenbach,Spk Mittelfranken-Süd,57250,,034609,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91126,Rednitzhembach,Spk Mittelfranken-Süd,57250,,034618,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,90596,Schwanstetten,Spk Mittelfranken-Süd,57250,,041135,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91796,Ettenstatt,Spk Mittelfranken-Süd,57250,,051734,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91792,Ellingen,Spk Mittelfranken-Süd,57250,,051735,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91799,Langenaltheim,Spk Mittelfranken-Süd,57250,,051736,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91790,Nennslingen,Spk Mittelfranken-Süd,57250,,051737,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91757,Treuchtlingen,Spk Mittelfranken-Süd,57250,,051738,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91780,Weißenburg i.Bay.,Spk Mittelfranken-Süd,57250,,051739,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91788,Pappenheim,Spk Mittelfranken-Süd,57250,,051740,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91785,Pleinfeld,Spk Mittelfranken-Süd,57250,,051741,U,0,00000000
76450000,2,Sparkasse Mittelfranken-Süd,91807,Solnhofen,Spk Mittelfranken-Süd,57250,,051742,U,0,00000000
76460015,1,Raiffeisenbank Roth-Schwabach -alt-,91154,Roth,Raiffbk Roth-Schwabach-alt-,67013,GENODEF1SWR,028913,U,0,00000000
76460015,2,Raiffeisenbank Roth-Schwabach (Gf P2),91154,Roth,Raiffbk Roth-Schwabach,77013,,054761,U,0,00000000
76461485,1,Raiffeisenbank am Rothsee -alt-,91161,Hilpoltstein,Raiffbk am Rothsee -alt-,68040,GENODEF1HPN,026730,U,0,00000000
76461485,2,Raiffeisenbank am Rothsee,91180,Heideck,Raiffbk am Rothsee,68040,,027546,U,0,00000000
76461485,2,Raiffeisenbank am Rothsee,90584,Allersberg,Raiffbk am Rothsee,68040,,055268,U,0,00000000
76461485,2,Raiffeisenbank am Rothsee (Gf P2),91161,Hilpoltstein,Raiffbk am Rothsee,78040,,054762,U,0,00000000
76520071,1,UniCredit Bank - HypoVereinsbank,91502,Ansbach,UniCredit Bank-HypoVereinbk,22005,HYVEDEMM406,000127,U,0,00000000
76520071,2,UniCredit Bank - HypoVereinsbank,91770,Weißenburg i.Bay.,UniCredit Bank-HypoVereinbk,22005,HYVEDEMM406,000126,U,0,00000000
76520071,2,UniCredit Bank - HypoVereinsbank,91710,Gunzenhausen,UniCredit Bank-HypoVereinbk,22005,HYVEDEMM406,000128,U,0,00000000
76520071,2,UniCredit Bank - HypoVereinsbank,91533,Rothenburg ob der Tauber,UniCredit Bank-HypoVereinbk,22005,HYVEDEMM406,000129,U,0,00000000
76520071,2,UniCredit Bank - HypoVereinsbank,91543,Dinkelsbühl,UniCredit Bank-HypoVereinbk,22005,HYVEDEMM406,008281,U,0,00000000
76550000,1,Sparkasse Ansbach,91509,Ansbach,Sparkasse Ansbach,57216,BYLADEM1ANS,010853,U,0,00000000
76550000,2,Sparkasse Ansbach,91717,Wassertrüdingen,Sparkasse Ansbach,57216,,009771,U,0,00000000
76550000,2,Sparkasse Ansbach,91564,Neuendettelsau,Sparkasse Ansbach,57216,,010060,U,0,00000000
76550000,2,Sparkasse Ansbach,91560,Heilsbronn,Sparkasse Ansbach,57216,,010066,U,0,00000000
76550000,2,Sparkasse Ansbach,91580,Petersaurach,Sparkasse Ansbach,57216,,010133,U,0,00000000
76550000,2,Sparkasse Ansbach,91575,Windsbach,Sparkasse Ansbach,57216,,010151,U,0,00000000
76550000,2,Sparkasse Ansbach,91567,Herrieden,Sparkasse Ansbach,57216,,010475,U,0,00000000
76550000,2,Sparkasse Ansbach,91599,Dentlein a. Forst,Sparkasse Ansbach,57216,,010498,U,0,00000000
76550000,2,Sparkasse Ansbach,91604,Flachslanden,Sparkasse Ansbach,57216,,010501,U,0,00000000
76550000,2,Sparkasse Ansbach,91552,Feuchtwangen,Sparkasse Ansbach,57216,,010502,U,0,00000000
76550000,2,Sparkasse Ansbach,91617,Oberdachstetten,Sparkasse Ansbach,57216,,010551,U,0,00000000
76550000,2,Sparkasse Ansbach,91586,Lichtenau,Sparkasse Ansbach,57216,,010579,U,0,00000000
76550000,2,Sparkasse Ansbach,91578,Leutershausen,Sparkasse Ansbach,57216,,010580,U,0,00000000
76550000,2,Sparkasse Ansbach,91611,Lehrberg,Sparkasse Ansbach,57216,,010583,U,0,00000000
76550000,2,Sparkasse Ansbach,91625,Schnelldorf,Sparkasse Ansbach,57216,,010593,U,0,00000000
76550000,2,Sparkasse Ansbach,91623,Sachsen b. Ansbach,Sparkasse Ansbach,57216,,010600,U,0,00000000
76550000,2,Sparkasse Ansbach,91746,Weidenbach,Sparkasse Ansbach,57216,,010631,U,0,00000000
76550000,2,Sparkasse Ansbach,91725,Ehingen,Sparkasse Ansbach,57216,,010822,U,0,00000000
76550000,2,Sparkasse Ansbach,91572,Bechhofen,Sparkasse Ansbach,57216,,010842,U,0,00000000
76550000,2,Sparkasse Ansbach,91595,Burgoberbach,Sparkasse Ansbach,57216,,010845,U,0,00000000
76550000,2,Sparkasse Ansbach,91589,Aurach,Sparkasse Ansbach,57216,,010856,U,0,00000000
76550000,2,Sparkasse Ansbach,91598,Colmberg,Sparkasse Ansbach,57216,,034806,U,0,00000000
76550000,2,Sparkasse Ansbach,91629,Weihenzell,Sparkasse Ansbach,57216,,041180,U,0,00000000
76550000,2,Sparkasse Ansbach,91541,Rothenburg ob der Tauber,Sparkasse Ansbach,57216,,057098,U,0,00000000
76550000,2,Sparkasse Ansbach,91583,Schillingsfürst,Sparkasse Ansbach,57216,,057101,U,0,00000000
76550000,2,Sparkasse Ansbach,91626,Schopfloch,Sparkasse Ansbach,57216,,057102,U,0,00000000
76550000,2,Sparkasse Ansbach,91602,Dürrwangen,Sparkasse Ansbach,57216,,057104,U,0,00000000
76550000,2,Sparkasse Ansbach,91634,Wilburgstetten,Sparkasse Ansbach,57216,,057106,U,0,00000000
76550000,2,Sparkasse Ansbach,91543,Dinkelsbühl,Sparkasse Ansbach,57216,,057107,U,0,00000000
76551020,1,Kreis- und Stadtsparkasse Dinkelsbühl -alt-,91543,Dinkelsbühl,Kr u St Spk Dinkelsbühl-alt,57289,BYLADEM1DKB,009562,U,0,00000000
76551540,1,Vereinigte Sparkassen Gunzenhausen,91710,Gunzenhausen,Ver Spk Gunzenhausen,57236,BYLADEM1GUN,010030,U,0,00000000
76551540,2,Vereinigte Sparkassen Gunzenhausen,91735,Muhr a. See,Ver Spk Gunzenhausen,57236,,010033,U,0,00000000
76551540,2,Vereinigte Sparkassen Gunzenhausen,91723,Dittenheim,Ver Spk Gunzenhausen,57236,,010039,U,0,00000000
76551540,2,Vereinigte Sparkassen Gunzenhausen,91719,Heidenheim,Ver Spk Gunzenhausen,57236,,010067,U,0,00000000
76551540,2,Vereinigte Sparkassen Gunzenhausen,91732,Merkendorf,Ver Spk Gunzenhausen,57236,,010083,U,0,00000000
76551540,2,Vereinigte Sparkassen Gunzenhausen,91639,Wolframs-Eschenbach,Ver Spk Gunzenhausen,57236,,010152,U,0,00000000
76551860,1,Stadt- und Kreissparkasse Rothenburg -alt-,91541,Rothenburg ob der Tauber,St u Kr Spk Rothenburg -alt,57232,BYLADEM1ROT,010610,U,0,00000000
76560060,1,VR-Bank Mittelfranken Mitte,91522,Ansbach,VR-Bank Mittelfranken Mitte,67019,GENODEF1ANS,025807,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91629,Weihenzell,VR-Bank Mittelfranken Mitte,67019,,025733,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91710,Gunzenhausen,VR-Bank Mittelfranken Mitte,67019,,026081,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91560,Heilsbronn,VR-Bank Mittelfranken Mitte,67019,,026119,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91578,Leutershausen,VR-Bank Mittelfranken Mitte,67019,,026223,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91586,Lichtenau,VR-Bank Mittelfranken Mitte,67019,,026224,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91564,Neuendettelsau,VR-Bank Mittelfranken Mitte,67019,,026273,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91598,Colmberg,VR-Bank Mittelfranken Mitte,67019,,027398,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91611,Lehrberg,VR-Bank Mittelfranken Mitte,67019,,027652,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91567,Herrieden,VR-Bank Mittelfranken Mitte,67019,,052327,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91589,Aurach,VR-Bank Mittelfranken Mitte,67019,,052328,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91595,Burgoberbach,VR-Bank Mittelfranken Mitte,67019,,052331,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91604,Flachslanden,VR-Bank Mittelfranken Mitte,67019,,053066,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91732,Merkendorf,VR-Bank Mittelfranken Mitte,67019,,053077,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91737,Ornbau,VR-Bank Mittelfranken Mitte,67019,,053079,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91746,Weidenbach,VR-Bank Mittelfranken Mitte,67019,,053080,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91639,Wolframs-Eschenbach,VR-Bank Mittelfranken Mitte,67019,,053081,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91608,Geslau,VR-Bank Mittelfranken Mitte,67019,,056641,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91601,Dombühl,VR-Bank Mittelfranken Mitte,67019,,056642,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91610,Insingen,VR-Bank Mittelfranken Mitte,67019,,056643,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91637,Wörnitz,VR-Bank Mittelfranken Mitte,67019,,056644,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91607,Gebsattel,VR-Bank Mittelfranken Mitte,67019,,056645,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91583,Schillingsfürst,VR-Bank Mittelfranken Mitte,67019,,056646,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91438,Bad Windsheim,VR-Bank Mittelfranken Mitte,67019,,056647,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte,91605,Gallmersgarten,VR-Bank Mittelfranken Mitte,67019,,056648,U,0,00000000
76560060,2,VR-Bank Mittelfranken Mitte (Gf P2),91522,Ansbach,VR-Bank Mittelfranken Mitte,77019,,054763,U,0,00000000
