group,bank_code,branch_id,bank_code_new,sic_number,head_office_bank_code,bank_code_type,valid_from,sic,euro_sic,language,short_name,name,domicile_address,postal_address,post_code,city,phone,fax,phone_code,country_code,postal_account,swift
08,80434,0002,,804340,80000,3,20110811,1,1,2,Raiffeisen,Banque Raiffeisen du Gros-de-Vaud,Rte de Coppoz,,1052,"Mont-sur-Lausanne, Le",021 886 20 40,021 886 08 39,,,*10-4733-5,RAIFCH22434
08,80434,0005,,804340,80000,3,20110811,1,1,2,Raiffeisen,Banque Raiffeisen du Gros-de-Vaud,La Vy-de-Bottens 2,,1055,Froideville,021 886 20 40,021 886 08 49,,,*10-4733-5,RAIFCH22434
08,80434,0006,,804340,80000,3,20110811,1,1,2,Raiffeisen,Banque Raiffeisen du Gros-de-Vaud,Route des Flumeaux 6,Case postale 11,1008,Prilly,021 886 20 40,021 886 08 59,,,*10-4733-5,RAIFCH22434
08,80442,0000,,804420,80000,2,20151008,1,1,2,Raiffeisen,Banque Raiffeisen Nyon-La Vallée,Avenue Alfred-Cortot 14,,1260,Nyon,022 365 14  00,022 365 14 10,,,12-9772-0,RAIFCH22442
08,80442,0002,,804420,80000,3,20140425,1,1,2,Raiffeisen,Banque Raiffeisen Nyon-La Vallée,Route de France 4,,1348,"Brassus, Le",021 845 50 55,022 365 14 80,,,*12-9772-0,RAIFCH22442
08,80442,0003,,804420,80000,3,20110811,1,1,2,Raiffeisen,Banque Raiffeisen Nyon-La Vallée,Vy-de-Montorge 1,,1295,Mies,022 365 14 50,022 365 14 60,,,*12-9772-0,RAIFCH22442
08,80445,0000,,804454,80000,2,20140212,1,1,2,Raiffeisen,Banque Raiffeisen du Mont-Tendre,Rue du Bourg 11,,1147,Montricher,021 800 92 92,021 800 92 50,,,10-18516-9,RAIFCH22445
08,80445,0001,,804454,80000,3,20140308,1,1,2,Raiffeisen,Banque Raiffeisen du Mont-Tendre,Rue de Chabiez 2,,1148,"Isle, L'",021 800 92 92,021 800 92 70,,,*10-18516-9,RAIFCH22445
08,80445,0004,,804454,80000,3,20140312,1,1,2,Raiffeisen,Banque Raiffeisen du Mont-Tendre,La Vy de Ballens 6,,1145,Bière,021 800 92 92,021 800 92 80,,,*10-18516-9,RAIFCH22445
08,80445,0005,,804454,80000,3,20110818,1,1,2,Raiffeisen,Banque Raiffeisen du Mont-Tendre,Route de Bière 3,,1143,Apples,021 800 92 92,021 800 54 71,,,*10-18516-9,RAIFCH22445
08,80447,0000,,804478,80000,2,20160701,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Place du Centre 1,,1860,Aigle,024 493 50 00,024 493 50 01,,,18-226-3,RAIFCH22447
08,80447,0002,,804478,80000,3,20160908,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Rue Centrale 37,,1880,Bex,024 463 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80447,0006,,804478,80000,3,20161114,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Chemin de la Forge 1,,1867,Ollon VD,024 493 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80447,0007,,804478,80000,3,20160908,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Route de la Cité 16,,1854,Leysin,024 493 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80447,0008,,804478,80000,3,20161228,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Rue de la Gare 9,,1865,"Diablerets, Les",024 493 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80447,0009,,804478,80000,3,20161114,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Route de la Gare 12,,1660,Château-d'Oex,024 493 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80447,0010,,804478,80000,3,20160908,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Place du Village 22,,1658,Rossinière,024 493 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80447,0011,,804478,80000,3,20160908,1,1,2,Raiffeisen,Banque Raiffeisen Alpes Chablais Vaudois,Place de la Gare 3,,1659,Rougemont,024 493 50 00,024 493 50 01,,,*18-226-3,RAIFCH22447
08,80451,0000,,804514,80000,2,20110903,1,1,2,Raiffeisen,Banque Raiffeisen Lausanne Haute-Broye-Jorat,Voie du Chariot 7,,1003,Lausanne,021 907 39 00,021 907 39 01,,,10-8060-7,RAIFCH22451
08,80451,0001,,804514,80000,3,20181212,1,1,2,Raiffeisen,Banque Raiffeisen Lausanne Haute-Broye-Jorat,Ruelle du Pasteur Martin 5,Case postale 73,1083,Mézières VD,021 907 39 00,,,,*10-8060-7,RAIFCH22451
08,80451,0004,,804514,80000,3,20181212,1,1,2,Raiffeisen,Banque Raiffeisen Lausanne Haute-Broye-Jorat,Rte de Lausanne 15,Case postale 76,1610,Oron-la-Ville,021 907 39 00,,,,*10-8060-7,RAIFCH22451
08,80451,0005,,804514,80000,3,20181212,1,1,2,Raiffeisen,Banque Raiffeisen Lausanne Haute-Broye-Jorat,Rte de la Croix-Blanche 44,,1066,Epalinges,021 907 39 00,,,,*10-8060-7,RAIFCH22451
08,80453,0000,80454,804538,80000,2,20160701,1,1,2,Raiffeisen,Banque Raiffeisen Puidoux-Chexbres-Forel,Chemin de Publoz 11,Case postale 24,1070,Puidoux,021 946 00 80,021 946 00 88,,,10-4819-5,RAIFCH22453
08,80454,0000,,804543,80000,2,20160701,1,1,2,Raiffeisen,Banque Raiffeisen de Lavaux,Chemin de Publoz 11,Case postale 152,1070,Puidoux,021 946 02 00,021 946 02 09,,,18-1616-9,RAIFCH22454
08,80454,0001,,804543,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen de Lavaux,Rue de Temple 18,,1096,Cully,021 946 02 00,021 946 02 69,,,*18-1616-9,RAIFCH22454
08,80454,0002,,804543,80000,3,20160724,1,1,2,Raiffeisen,Banque Raiffeisen de Lavaux,Chemin du Pré-de-la Tour 11,,1009,Pully,021 946 02 00,021 946 02 59,,,*18-1616-9,RAIFCH22454
08,80454,0003,,804543,80000,3,20161228,1,1,2,Raiffeisen,Banque Raiffeisen de Lavaux,Grand-Rue 37,,1095,Lutry,021 946 02 00,021 946 02 49,,,*18-1616-9,RAIFCH22454
08,80454,0004,,804543,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen de Lavaux,Rte de Grandvaux 1,,1072,Forel (Lavaux),021 946 02 00,021 946 02 79,,,*18-1616-9,RAIFCH22454
08,80460,0000,,804609,80000,2,20170830,1,1,2,Raiffeisen,Banque Raiffeisen Morges Venoge,Rue du Centre 172,,1025,St-Sulpice VD,021 805 85 85,021 805 85 86,,,10-1933-9,RAIFCH22460
08,80460,0005,,804609,80000,3,20181115,1,1,2,Raiffeisen,Banque Raiffeisen Morges Venoge,Chemin Neuf 4,,1163,Etoy,021 805 85 50,,,,*10-1933-9,RAIFCH22460
08,80460,0007,,804609,80000,3,20181115,1,1,2,Raiffeisen,Banque Raiffeisen Morges Venoge,Rue du Chêne 1,Case postale,1315,"Sarraz, La",021 805 85 00,,,,*10-1933-9,RAIFCH22460
08,80460,0008,,804609,80000,3,20181115,1,1,2,Raiffeisen,Banque Raiffeisen Morges Venoge,Rue de la Gare 27,,1110,Morges 1,021 805 85 20,,,,*10-1933-9,RAIFCH22460
08,80460,0009,,804609,80000,3,20181115,1,1,2,Raiffeisen,Banque Raiffeisen Morges Venoge,Avenue du Tir- Fédéral 88,,1024,Ecublens,021 805 85 40,,,,*10-1933-9,RAIFCH22460
08,80465,0000,,804656,80000,2,20190417,1,1,2,Raiffeisen,Banque Raiffeisen Plateau du Jorat-Molondin,Rue de la Poste 10,Case postale 23,1410,Thierrens,021 905 92 00,,,,10-1121-2,RAIFCH22465
08,80465,0002,,804656,80000,3,20190417,1,1,2,Raiffeisen,Banque Raiffeisen Plateau du Jorat-Molondin,Route du Moulin 4,,1059,Peney-le-Jorat,021 905 92 02,,,,*10-1121-2,RAIFCH22465
08,80465,0003,,804656,80000,3,20190417,1,1,2,Raiffeisen,Banque Raiffeisen Plateau du Jorat-Molondin,Route de Montigon 7b,,1415,Molondin,021 905 92 01,,,,*10-1121-2,RAIFCH22465
08,80472,0000,,804724,80000,2,20180815,1,1,2,Raiffeisen,Banque Raiffeisen d'Yverdon-les-Bains,Av. de la Gare 4,Case postale 255,1401,Yverdon-les-Bains,024 424 03 00,,,,10-9374-7,RAIFCH22472
08,80472,0001,,804724,80000,3,20180815,1,1,2,Raiffeisen,Banque Raiffeisen d'Yverdon-les-Bains,Grand-Rue 87,,1373,Chavornay,024 424 03 00,,,,*10-9374-7,RAIFCH22472
08,80472,0004,,804724,80000,3,20180815,1,1,2,Raiffeisen,Banque Raiffeisen d'Yverdon-les-Bains,Avenue de la Gare 6,,1462,Yvonand,024 424 03 00,,,,*10-9374-7,RAIFCH22472
08,80479,0000,,804790,80000,2,20110903,1,1,2,Raiffeisen,Banque Raiffeisen de la Broye,Grand'Rue 20,Case postale 384,1530,Payerne,026 662 46 00,026 662 46 09,,,10-351-5,RAIFCH22479
08,80479,0007,,804790,80000,3,20190703,1,1,2,Raiffeisen,Banque Raiffeisen de la Broye,Route de Ménières 10,,1523,Granges-près-Marnand,026 662 46 00,026 662 47 35,,,*10-351-5,RAIFCH22479
08,80479,0008,,804790,80000,3,20190701,1,1,2,Raiffeisen,Banque Raiffeisen de la Broye,Avenue de Cerjat 2b,,1510,Moudon,021 905 06 66,,,,*10-351-5,RAIFCH22479
08,80479,0009,,804790,80000,3,20190701,1,1,2,Raiffeisen,Banque Raiffeisen de la Broye,Grand-Rue 3,,1522,Lucens,021 905 06 66,,41,,*10-351-5,RAIFCH22479
08,80482,0000,80479,804828,80000,2,20190701,1,1,2,Raiffeisen,Banque Raiffeisen du district de Moudon,Avenue de Cerjat 2b,Case postale 49,1510,Moudon,021 905 06 66,,,,10-477-3,RAIFCH22482
08,80485,0000,,804857,80000,2,20120412,1,1,2,Raiffeisen,Banque Raiffeisen de Gimel,La Chomaz 8,Case postale 132,1188,Gimel,021 821 88 88,021 821 88 89,,,10-1472-0,RAIFCH22485
08,80485,0002,,804857,80000,3,20190318,1,1,2,Raiffeisen,Banque Raiffeisen de Gimel,Route de Lausanne 5,,1180,Rolle,021 821 88 88,021 821 88 89,,,*10-1472-0,RAIFCH22485
08,80485,0003,,804857,80000,3,20190318,1,1,2,Raiffeisen,Banque Raiffeisen de Gimel,Avenue du Mont Blanc 4,,1196,Gland,021 821 88 88,021 821 88 89,,,*10-1472-0,RAIFCH22485
08,80496,0000,,804961,80000,2,20171114,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Bahnhofstrasse 13 - 15,Postfach,3924,St. Niklaus VS,027 955 19 00,027 955 19 80,,,19-2407-5,RAIFCH22496
08,80496,0001,,804961,80000,3,20140425,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Dorfplatz,,3925,Grächen,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0002,,804961,80000,3,20140425,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Zum Bild,,3928,Randa,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0003,,804961,80000,3,20180223,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Kantonsstrasse,,3929,Täsch,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0004,,804961,80000,3,20140814,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Bahnhofstrasse,,3920,Zermatt,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0005,,804961,80000,3,20141223,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Flüo 7,,3926,Embd,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0006,,804961,80000,3,20120323,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Beim Dorfplatz,,3906,Saas-Fee,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0007,,804961,80000,3,20120926,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Bahnhofstrasse 10,,3922,Stalden VS,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0008,,804961,80000,3,20131224,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Dorf,,3922,Eisten,027 955 19 00,,,,*19-2407-5,RAIFCH22496
08,80496,0009,,804961,80000,3,20150317,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,zer Tannu 83,,3933,Staldenried,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0010,,804961,80000,3,20141223,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Moosalpstrasse 73 a,,3923,Törbel,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80496,0011,,804961,80000,3,20120323,1,1,1,Raiffeisen,Raiffeisenbank Mischabel-Matterhorn,Dorfplatz,,3910,Saas-Grund,027 955 19 00,027 955 19 80,,,*19-2407-5,RAIFCH22496
08,80499,0000,80553,804992,80000,2,20190701,1,1,1,Raiffeisen,Raiffeisenbank Visperterminen,Kanzleiweg 4,Postfach 99,3932,Visperterminen,027 948 02 20,027 948 02 25,,,19-6902-3,RAIFCH22499
08,80521,0000,,805210,80000,2,20160601,1,1,1,Raiffeisen,Raiffeisenbank Gampel-Raron,Bahnhofstrasse 21,Postfach 113,3945,Gampel,027 933 13 13,027 933 13 14,,,19-2087-9,RAIFCH22521
08,80521,0007,,805210,80000,3,20170317,1,1,1,Raiffeisen,Raiffeisenbank Gampel-Raron,Dorfstrasse 70,,3918,Wiler (Lötschen),027 933 13 13,027 933 13 14,,,*19-2087-9,RAIFCH22521
08,80521,0009,,805210,80000,3,20160528,1,1,1,Raiffeisen,Raiffeisenbank Gampel-Raron,Brückenmoosstrasse 2,Postfach 48,3942,Raron,027 933 13 13,027 933 13 14,,,*19-2087-9,RAIFCH22521
08,80527,0000,,805273,80000,2,20161017,1,1,1,Raiffeisen,Raiffeisenbank Region Leuk,Bahnhofstrasse 2,,3952,Susten,027 474 61 40,027 474 61 45,,,19-899-9,RAIFCH22527
08,80527,0003,,805273,80000,3,20140425,1,1,1,Raiffeisen,Raiffeisenbank Region Leuk,Dorfstrasse 11,,3954,Leukerbad,027 472 78 80,027 472 78 85,,,*19-899-9,RAIFCH22527
08,80527,0004,,805273,80000,3,20140425,1,1,1,Raiffeisen,Raiffeisenbank Region Leuk,Klareistrasse 3,,3970,Salgesch,027 452 61 66,027 452 61 67,,,*19-899-9,RAIFCH22527
08,80527,0006,,805273,80000,3,20140814,1,1,1,Raiffeisen,Raiffeisenbank Region Leuk,Kantonsstrasse 14,,3946,Turtmann,027 933 65 10,027 933 65 19,,,*19-899-9,RAIFCH22527
08,80532,0000,,805323,80000,2,20110903,1,1,1,Raiffeisen,Raiffeisenbank Belalp-Simplon,Zentrum Kelchbach,Postfach 336,3904,Naters,027 922 40 40,027 922 40 45,,,19-1527-5,RAIFCH22532
08,80532,0001,,805323,80000,3,20140425,1,1,1,Raiffeisen,Raiffeisenbank Belalp-Simplon,Simplonstrasse 57,,3911,Ried-Brig,027 921 64 10,027 921 64 15,,,*19-1527-5,RAIFCH22532
08,80532,0003,,805323,80000,3,20110813,1,1,1,Raiffeisen,Raiffeisenbank Belalp-Simplon,Alte Simplonstrasse 35,,3907,Simplon Dorf,027 979 12 21,027 979 14 71,,,*19-1527-5,RAIFCH22532
08,80532,0005,,805323,80000,3,20141119,1,1,1,Raiffeisen,Raiffeisenbank Belalp-Simplon,Gliserallee 131,,3902,Glis,027 922 99 55,027 922 99 59,,,*19-1527-5,RAIFCH22532
08,80532,0006,,805323,80000,3,20110813,1,1,1,Raiffeisen,Raiffeisenbank Belalp-Simplon,Furkastrasse 1,,3900,Brig/Brigue,027 922 99 55,027 923 73 91,,,*19-1527-5,RAIFCH22532
08,80538,0000,80521,805386,80000,2,20160601,1,1,1,Raiffeisen,Raiffeisenbank Raron-St. German-Niedergesteln,Brückenmoosstrasse 2,Postfach 48,3942,Raron,027 934 29 29,027 934 25 11,,,19-3135-5,RAIFCH22538
08,80539,0000,,805394,80000,2,20150701,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 15,,3998,Reckingen,027 974 14 14,027 974 14 10,,,19-6989-5,RAIFCH22539
08,80539,0001,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 48,,3985,Münster VS,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0003,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Bahnhofstrasse 1,,3988,Obergesteln,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0006,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 44,,3984,Fiesch,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0007,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Dorf,,3997,Bellwald,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0009,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Dorfplatz,,3995,Ernen,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0010,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 106,,3982,Bitsch,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0011,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Chalet Raiffeisen,,3992,Bettmeralp,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0012,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Dorfplatz,,3993,Grengiols,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0013,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Furkastrasse 34,,3983,Mörel,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80539,0015,,805394,80000,3,20170216,1,1,1,Raiffeisen,Raiffeisenbank Aletsch-Goms,Haus Diana,,3987,Riederalp,027 974 14 14,027 974 14 10,,,*19-6989-5,RAIFCH22539
08,80553,0000,,805531,80000,2,20190624,1,1,1,Raiffeisen,Raiffeisenbank Region Visp,Bahnhofstrasse 10,Postfach 448,3930,Visp,027 948 04 48,027 948 04 44,,,19-2517-3,RAIFCH22553
08,80553,0009,,805531,80000,3,20190704,1,1,1,Raiffeisen,Raiffeisenbank Region Visp,Kanzleiweg 4,,3932,Visperterminen,027 948 04 48,027 948 04 44,,,*19-2517-3,RAIFCH22553
08,80571,0000,80595,805717,80000,2,20190701,1,1,2,Raiffeisen,Banque Raiffeisen Riddes-Saxon-Isérables,Route de Faubourg 2,Case postale 76,1908,Riddes,027 350 14 00,027 350 14 01,,,19-2388-9,RAIFCH22571
08,80572,0000,,805725,80000,2,20181019,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Avenue de la Gare 6,,1950,Sion,027 328 10 00,027 328 10 63,,,19-82-4,RAIFCH22572
08,80572,0005,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue du Stade 19,,1965,St-Germain (Savièse),027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0007,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue du Vieux-Village 14,,1967,Bramois,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0008,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue des Casernes 18,,1950,Sion,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0009,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Route de Lens 20,,1958,St-Léonard,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0010,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Route d'Anzère 32,,1972,Anzère,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0011,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Place du Marais 4,,1974,Arbaz,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0012,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Route de Botyre 50,,1966,Ayent,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0013,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue des Tonnelier 5,,1950,Sion,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0014,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue Centrale 142,,1983,Evolène,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0015,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue de l'Evouette 7,,1969,St-Martin VS,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0016,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Route de Sion 18,,1981,Vex,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0017,,805725,80000,3,20160724,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue de l'Eglise 16,,1987,Hérémence,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0018,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rue Centrale 57,,1964,Conthey,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0019,,805725,80000,3,20160616,1,1,1,Raiffeisen,Banque Raiffeisen Sion et Région,Route de la Printse 4,,1994,Aproz (Nendaz),027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0020,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Roure de Nendaz 356,,1996,Basse-Nendaz,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0021,,805725,80000,3,20160724,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Chemin du Praplan 1,,1997,Haute-Nendaz,027 328 10 00,327 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0022,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Rte du Simplon 46,,1957,Ardon,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0023,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Chemin Neuf 4,,1955,Chamoson,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80572,0024,,805725,80000,3,20160616,1,1,2,Raiffeisen,Banque Raiffeisen Sion et Région,Av. de Vergers 20,,1963,Vétroz,027 328 10 00,027 328 10 63,,,*19-82-4,RAIFCH22572
08,80577,0000,80572,805772,80000,2,20160601,1,1,2,Raiffeisen,Banque Raiffeisen de Nendaz,Route de Nendaz 356,Case postale 9,1996,Basse-Nendaz,027 289 59 20,027 289 59 21,,,19-1232-2,RAIFCH22577
08,80581,0000,,805816,80000,2,20160430,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Route de Verbier 19,Case postale 41,1934,"Châble VS, Le",027 780 10 00,027 780 10 02,,,19-931-9,RAIFCH22581
08,80581,0001,,805816,80000,3,20150916,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Place de la Chapelle 1,,1942,Levron,027 785 18 14,027 785 18 46,,,*19-931-9,RAIFCH22581
08,80581,0002,,805816,80000,3,20190117,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Route d'Etiez 14,,1941,Vollèges,027 780 10 00,027 780 10 02,,,*19-931-9,RAIFCH22581
08,80581,0003,,805816,80000,3,20190117,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Route de Verbier 137,,1936,Verbier,027 780 10 00,027 780 10 02,,,*19-931-9,RAIFCH22581
08,80581,0004,,805816,80000,3,20190117,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Rue Principale 117,,1932,Boverrnier,027 780 10 00,027 780 10 02,,,*19-931-9,RAIFCH22581
08,80581,0005,,805816,80000,3,20190117,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Route du Grand-St-Bernard 18,,1945,Liddes,027 780 10 00,027 780 10 02,,,*19-931-9,RAIFCH22581
08,80581,0006,,805816,80000,3,20190117,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,La Place 15,,1933,Sembrancher,027 780 10 00,027 780 10 02,,,*19-931-9,RAIFCH22581
08,80581,0007,,805816,80000,3,20190117,1,1,2,Raiffeisen,Banque Raiffeisen Entremont,Chemin de Poste 2,Case postale 61,1937,Orsières,027 780 10 00,027 780 10 02,,,*19-931-9,RAIFCH22581
08,80584,0000,80598,805848,80000,2,20180702,1,1,2,Raiffeisen,Banque Raiffeisen de Chalais-Vercorin,,Case postale 62,3966,Chalais,027 458 27 42,027 458 27 51,,,19-1331-1,RAIFCH22584
08,80585,0000,80572,805853,80000,2,20160601,1,1,2,Raiffeisen,Banque Raiffeisen des Coteaux du Soleil,Av. des Vergers 20,,1963,Vétroz,027 305 40 40,027 305 40 41,,,19-2549-9,RAIFCH22585
08,80588,0000,,805885,80000,2,20151220,1,1,2,Raiffeisen,Banque Raiffeisen du Haut-Léman,Route du Léman 10,Case postale 12,1895,Vionnaz,024 482 42 20,024 482 40 94,,,19-2664-3,RAIFCH22588
08,80588,0001,,805885,80000,3,20151220,1,1,2,Raiffeisen,Banque Raiffeisen du Haut-Léman,ZA Les Plavaux 101,,1893,Muraz (Collombey),024 473 40 70,024 473 40 71,,,*19-2664-3,RAIFCH22588
08,80588,0003,,805885,80000,3,20181212,1,1,2,Raiffeisen,Banque Raiffeisen du Haut-Léman,Avenue du Valais 29,Case postale 112,1896,Vouvry,024 482 40 00,,,,*19-2664-3,RAIFCH22588
08,80588,0005,,805885,80000,3,20151220,1,1,2,Raiffeisen,Banque Raiffeisen du Haut-Léman,Route Cantonale 1,,1897,Bouveret,024 482 40 40,024 482 40 44,,,*19-2664-3,RAIFCH22588
08,80589,0000,80572,805890,80000,2,20160601,1,1,2,Raiffeisen,Banque Raiffeisen de Conthey,Rue Centrale 57,Case postale 40,1964,Conthey,027 345 38 50,027 345 38 57,,,19-2528-6,RAIFCH22589
08,80595,0000,,805957,80000,2,20190301,1,1,2,Raiffeisen,Banque Raiffeisen Martigny et Région,Rue de la Poste 7,Case postale,1920,Martigny,027 747 16 20,,,,19-1454-1,RAIFCH22595
08,80595,0001,,805957,80000,3,20181212,1,1,2,Raiffeisen,Banque Raiffeisen Martigny et Région,Rue de la Poste 4,,1926,Fully,027 747 16 20,,,,*19-1454-1,RAIFCH22595
